passage_id,condition,candidate_id,canonical_id,alias_id,author_id,author_name,work_id,work_title,gutenberg_ebook_no,selection_rank_within_work,final_index_within_author,candidate_index_within_source,start_word_index,end_word_index,word_count,sentence_count,paragraph_count,start_char,end_char,dialogue_marker_count,dialogue_marker_per_1000w,punctuation_per_1000w,semicolon_per_1000w,dash_per_1000w,apostrophe_per_1000w,mean_sentence_words,long_sentence_ratio,selection_method
DICKENS_GREAT_EXPECTATIONS_024,original,DICKENS_AUTHOR2_WORK1_0199,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,24,24,199,144462,145036,574,22,7,777221,780281,1,1.742,139.373,8.711,5.226,1.742,26.091,0.136364,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_025,original,DICKENS_AUTHOR2_WORK1_0206,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,25,25,206,149712,150284,572,29,13,805337,808394,21,36.713,183.566,8.741,0.0,3.497,19.724,0.103448,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_026,original,DICKENS_AUTHOR2_WORK1_0214,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,26,26,214,155557,156119,562,51,19,836117,839241,59,104.982,293.594,5.338,7.117,19.573,11.02,0.0,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_027,original,DICKENS_AUTHOR2_WORK1_0225,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,27,27,225,163577,164129,552,37,15,878671,881504,39,70.652,264.493,3.623,18.116,16.304,14.919,0.054054,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_028,original,DICKENS_AUTHOR2_WORK1_0232,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,28,28,232,168692,169250,558,26,6,905957,908840,1,1.792,163.082,3.584,1.792,1.792,21.462,0.038462,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_029,original,DICKENS_AUTHOR2_WORK1_0242,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,29,29,242,175938,176500,562,16,8,944615,947474,13,23.132,161.922,14.235,5.338,5.338,35.125,0.25,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_GREAT_EXPECTATIONS_030,original,DICKENS_AUTHOR2_WORK1_0251,pg_dickens_1400,author2_work1,dickens,Charles Dickens,great_expectations,Great Expectations,1400,30,30,251,182511,183079,568,25,14,979082,982088,17,29.93,191.901,12.324,1.761,8.803,22.72,0.08,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_001,original,DICKENS_AUTHOR2_WORK2_0011,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,1,31,11,7337,7899,562,45,11,42085,45233,34,60.498,277.58,7.117,7.117,21.352,12.489,0.044444,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_002,original,DICKENS_AUTHOR2_WORK2_0017,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,2,32,17,11727,12277,550,34,20,67141,70259,41,74.545,294.545,12.727,0.0,16.364,16.176,0.088235,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_003,original,DICKENS_AUTHOR2_WORK2_0024,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,3,33,24,16778,17349,571,49,15,96085,99446,48,84.063,318.739,8.757,0.0,28.021,11.653,0.061224,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_004,original,DICKENS_AUTHOR2_WORK2_0030,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,4,34,30,21168,21770,602,45,18,120784,124206,62,102.99,294.02,19.934,4.983,36.545,13.378,0.044444,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_005,original,DICKENS_AUTHOR2_WORK2_0037,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,5,35,37,26273,26824,551,44,13,149630,152874,58,105.263,348.457,29.038,0.0,14.519,12.523,0.113636,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_006,original,DICKENS_AUTHOR2_WORK2_0043,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,6,36,43,30708,31274,566,35,16,174673,177811,64,113.074,337.456,35.336,1.767,38.869,16.171,0.028571,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_007,original,DICKENS_AUTHOR2_WORK2_0049,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,7,37,49,35054,35604,550,32,15,199672,202873,29,52.727,245.455,16.364,1.818,7.273,17.188,0.09375,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_008,original,DICKENS_AUTHOR2_WORK2_0056,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,8,38,56,40149,40699,550,46,19,228103,231145,73,132.727,392.727,30.909,9.091,38.182,11.957,0.043478,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_009,original,DICKENS_AUTHOR2_WORK2_0066,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,9,39,66,47471,48052,581,44,18,269461,272860,27,46.472,268.503,20.654,0.0,13.769,13.205,0.045455,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_010,original,DICKENS_AUTHOR2_WORK2_0074,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,10,40,74,53391,53942,551,53,21,303111,306116,92,166.969,406.534,16.334,3.63,50.817,10.396,0.018868,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_011,original,DICKENS_AUTHOR2_WORK2_0081,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,11,41,81,58466,59025,559,24,10,331245,334506,20,35.778,246.869,23.256,0.0,10.733,23.292,0.125,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_012,original,DICKENS_AUTHOR2_WORK2_0089,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,12,42,89,64249,64859,610,54,15,363917,367497,56,91.803,345.902,26.23,1.639,29.508,11.296,0.037037,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_013,original,DICKENS_AUTHOR2_WORK2_0096,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,13,43,96,69326,69904,578,43,17,392629,395896,32,55.363,262.976,19.031,5.19,6.92,13.442,0.069767,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_014,original,DICKENS_AUTHOR2_WORK2_0106,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,14,44,106,76731,77282,551,35,16,434949,438051,39,70.78,279.492,23.593,0.0,10.889,15.743,0.085714,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_015,original,DICKENS_AUTHOR2_WORK2_0112,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,15,45,112,81076,81632,556,46,18,459587,462710,54,97.122,307.554,19.784,1.799,17.986,12.087,0.086957,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_016,original,DICKENS_AUTHOR2_WORK2_0118,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,16,46,118,85405,85961,556,56,25,483914,487096,95,170.863,422.662,21.583,1.799,39.568,9.929,0.017857,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_017,original,DICKENS_AUTHOR2_WORK2_0125,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,17,47,125,90503,91072,569,13,3,512832,515953,3,5.272,179.262,15.817,0.0,5.272,43.769,0.461538,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_018,original,DICKENS_AUTHOR2_WORK2_0131,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,18,48,131,94966,95526,560,36,13,537641,540759,35,62.5,257.143,17.857,14.286,5.357,15.556,0.027778,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_019,original,DICKENS_AUTHOR2_WORK2_0137,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,19,49,137,99383,99941,558,19,6,562496,565490,20,35.842,197.133,23.297,5.376,3.584,29.368,0.210526,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_020,original,DICKENS_AUTHOR2_WORK2_0143,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,20,50,143,103799,104350,551,36,11,587344,590430,21,38.113,241.379,21.779,3.63,12.704,15.306,0.027778,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_021,original,DICKENS_AUTHOR2_WORK2_0152,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,21,51,152,110347,110918,571,44,17,624810,627979,73,127.846,366.025,28.021,1.751,35.026,12.977,0.068182,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_022,original,DICKENS_AUTHOR2_WORK2_0159,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,22,52,159,115354,115920,566,31,11,652678,655653,49,86.572,254.417,10.601,1.767,24.735,18.258,0.096774,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_023,original,DICKENS_AUTHOR2_WORK2_0165,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,23,53,165,119748,120312,564,30,11,676929,680067,31,54.965,221.631,14.184,3.546,7.092,18.8,0.133333,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_024,original,DICKENS_AUTHOR2_WORK2_0172,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,24,54,172,124965,125538,573,47,18,706455,709614,78,136.126,352.531,20.942,10.471,43.63,12.191,0.021277,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_025,original,DICKENS_AUTHOR2_WORK2_0179,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,25,55,179,130077,130628,551,48,18,734941,738070,48,87.114,279.492,3.63,0.0,18.149,11.479,0.083333,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_026,original,DICKENS_AUTHOR2_WORK2_0187,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,26,56,187,135938,136532,594,41,21,767301,770509,68,114.478,318.182,10.101,21.886,18.519,14.488,0.073171,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_027,original,DICKENS_AUTHOR2_WORK2_0194,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,27,57,194,141121,141685,564,47,16,795974,799081,34,60.284,271.277,5.319,8.865,0.0,12.0,0.021277,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_028,original,DICKENS_AUTHOR2_WORK2_0201,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,28,58,201,146306,146857,551,44,24,824678,827676,36,65.336,257.713,5.445,10.889,10.889,12.523,0.022727,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_029,original,DICKENS_AUTHOR2_WORK2_0207,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,29,59,207,150822,151414,592,23,6,849440,852679,16,27.027,209.459,20.27,11.824,5.068,25.739,0.26087,deterministic_even_spread_30_per_work_after_quality_filters
DICKENS_OLIVER_TWIST_030,original,DICKENS_AUTHOR2_WORK2_0214,pg_dickens_730,author2_work2,dickens,Charles Dickens,oliver_twist,Oliver Twist,730,30,60,214,156002,156552,550,42,14,877828,880849,37,67.273,269.091,9.091,18.182,12.727,13.095,0.02381,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_001,original,POE_AUTHOR3_WORK1_0007,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,1,1,7,4399,4983,584,30,6,25985,29246,5,8.562,140.411,8.562,0.0,1.712,19.467,0.033333,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_002,original,POE_AUTHOR3_WORK1_0011,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,2,2,11,7460,8016,556,24,6,43772,46915,11,19.784,160.072,5.396,3.597,7.194,23.167,0.166667,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_003,original,POE_AUTHOR3_WORK1_0018,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,3,3,18,12761,13342,581,16,3,74496,77811,3,5.164,165.232,1.721,13.769,0.0,36.312,0.5,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_004,original,POE_AUTHOR3_WORK1_0022,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,4,4,22,15684,16237,553,15,3,91493,94891,4,7.233,135.624,3.617,5.425,1.808,36.867,0.333333,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_005,original,POE_AUTHOR3_WORK1_0027,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,5,5,27,19368,19918,550,19,3,112808,115949,6,10.909,132.727,0.0,7.273,7.273,28.947,0.315789,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_006,original,POE_AUTHOR3_WORK1_0031,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,6,6,31,22299,22854,555,31,4,129610,132859,6,10.811,154.955,3.604,0.0,5.405,17.903,0.096774,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_007,original,POE_AUTHOR3_WORK1_0036,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,7,7,36,26116,26689,573,13,4,152337,155696,7,12.216,174.52,22.688,15.707,6.981,44.077,0.384615,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_008,original,POE_AUTHOR3_WORK1_0042,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,8,8,42,30534,31104,570,34,9,178296,181357,27,47.368,252.632,8.772,22.807,5.263,16.765,0.058824,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_009,original,POE_AUTHOR3_WORK1_0045,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,9,9,45,32673,33240,567,37,14,189802,192955,41,72.31,238.095,5.291,7.055,21.164,15.324,0.027027,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_010,original,POE_AUTHOR3_WORK1_0054,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,10,10,54,39177,39734,557,29,5,226361,229579,10,17.953,188.51,3.591,10.772,3.591,19.207,0.068966,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_011,original,POE_AUTHOR3_WORK1_0058,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,11,11,58,42061,42613,552,22,9,242944,246055,38,68.841,226.449,3.623,10.87,25.362,25.091,0.227273,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_012,original,POE_AUTHOR3_WORK1_0061,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,12,12,61,44254,44807,553,42,15,255444,258736,15,27.125,193.49,10.85,14.467,1.808,13.167,0.02381,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_013,original,POE_AUTHOR3_WORK1_0064,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,13,13,64,46384,46956,572,23,7,267713,271279,0,0.0,150.35,5.245,3.497,0.0,24.87,0.130435,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_014,original,POE_AUTHOR3_WORK1_0069,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,14,14,69,50030,50600,570,41,7,289453,292751,14,24.561,171.93,0.0,17.544,7.018,13.902,0.02439,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_015,original,POE_AUTHOR3_WORK1_0072,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,15,15,72,52191,52743,552,29,4,301988,305174,8,14.493,172.101,5.435,10.87,1.812,19.034,0.034483,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_016,original,POE_AUTHOR3_WORK1_0076,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,16,16,76,55094,55646,552,24,3,318865,321928,6,10.87,150.362,9.058,10.87,3.623,23.0,0.166667,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_017,original,POE_AUTHOR3_WORK1_0081,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,17,17,81,58711,59280,569,29,6,339433,342639,6,10.545,182.777,5.272,7.03,1.757,19.621,0.068966,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_018,original,POE_AUTHOR3_WORK1_0085,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,18,18,85,61696,62254,558,19,4,357027,360372,0,0.0,139.785,10.753,8.961,0.0,29.368,0.368421,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_019,original,POE_AUTHOR3_WORK1_0088,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,19,19,88,63888,64443,555,28,4,369713,372924,11,19.82,194.595,7.207,10.811,10.811,19.821,0.107143,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_020,original,POE_AUTHOR3_WORK1_0091,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,20,20,91,66087,66653,566,22,4,382397,385670,25,44.17,174.912,3.534,10.601,26.502,25.727,0.090909,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_021,original,POE_AUTHOR3_WORK1_0095,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,21,21,95,69033,69586,553,28,2,399453,402610,10,18.083,168.174,3.617,9.042,10.85,19.75,0.178571,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_022,original,POE_AUTHOR3_WORK1_0098,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,22,22,98,71212,71775,563,29,4,412198,415645,4,7.105,147.425,7.105,0.0,1.776,19.414,0.103448,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_023,original,POE_AUTHOR3_WORK1_0101,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,23,23,101,73397,73990,593,26,3,424723,428211,8,13.491,172.007,5.059,3.373,5.059,22.808,0.115385,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_024,original,POE_AUTHOR3_WORK1_0104,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,24,24,104,75628,76180,552,23,3,437630,440726,18,32.609,186.594,5.435,9.058,16.304,24.0,0.130435,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_025,original,POE_AUTHOR3_WORK1_0107,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,25,25,107,77862,78420,558,29,3,450346,453465,11,19.713,157.706,3.584,5.376,8.961,19.241,0.103448,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_026,original,POE_AUTHOR3_WORK1_0110,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,26,26,110,80085,80638,553,46,25,463145,466642,37,66.908,249.548,3.617,5.425,5.425,12.022,0.065217,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_027,original,POE_AUTHOR3_WORK1_0114,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,27,27,114,83055,83627,572,30,3,481218,484499,4,6.993,178.322,12.238,5.245,3.497,19.067,0.1,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_028,original,POE_AUTHOR3_WORK1_0117,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,28,28,117,85317,85887,570,29,7,494128,497519,4,7.018,166.667,15.789,12.281,7.018,19.655,0.137931,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_029,original,POE_AUTHOR3_WORK1_0120,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,29,29,120,87584,88143,559,25,5,507354,510479,0,0.0,134.168,1.789,3.578,0.0,22.36,0.04,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_1_030,original,POE_AUTHOR3_WORK1_0123,pg_poe_2147,author3_work1,poe,Edgar Allan Poe,works_volume_1,The Works of Edgar Allan Poe Volume 1,2147,30,30,123,89767,90350,583,26,6,519697,523043,2,3.431,128.645,3.431,18.868,0.0,22.423,0.153846,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_001,original,POE_AUTHOR3_WORK2_0007,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,1,31,7,4381,4957,576,30,7,25630,29108,44,76.389,239.583,19.097,8.681,20.833,19.2,0.033333,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_002,original,POE_AUTHOR3_WORK2_0011,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,2,32,11,7352,7927,575,10,6,43053,46254,2,3.478,147.826,1.739,8.696,3.478,57.5,0.7,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_003,original,POE_AUTHOR3_WORK2_0015,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,3,33,15,10477,11058,581,23,13,60810,64254,39,67.126,192.771,13.769,1.721,13.769,25.261,0.26087,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_004,original,POE_AUTHOR3_WORK2_0019,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,4,34,19,13491,14071,580,22,4,78042,81427,4,6.897,163.793,5.172,15.517,0.0,26.364,0.227273,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_005,original,POE_AUTHOR3_WORK2_0023,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,5,35,23,16520,17077,557,21,8,94887,97671,15,26.93,163.375,1.795,26.93,7.181,26.524,0.285714,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_006,original,POE_AUTHOR3_WORK2_0026,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,6,36,26,18706,19290,584,14,3,106579,109929,10,17.123,155.822,1.712,18.836,6.849,41.714,0.5,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_007,original,POE_AUTHOR3_WORK2_0031,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,7,37,31,22426,22988,562,16,7,127951,131406,0,0.0,147.687,12.456,8.897,0.0,35.125,0.25,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_008,original,POE_AUTHOR3_WORK2_0035,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,8,38,35,25314,25914,600,30,7,144762,148405,2,3.333,171.667,16.667,16.667,0.0,20.0,0.2,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_009,original,POE_AUTHOR3_WORK2_0038,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,9,39,38,27543,28095,552,24,8,158125,161357,7,12.681,175.725,7.246,18.116,5.435,23.0,0.208333,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_010,original,POE_AUTHOR3_WORK2_0042,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,10,40,42,30454,31024,570,30,5,175054,178286,2,3.509,187.719,3.509,17.544,3.509,19.0,0.1,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_011,original,POE_AUTHOR3_WORK2_0046,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,11,41,46,33465,34016,551,33,8,191902,195007,7,12.704,190.563,5.445,16.334,1.815,16.697,0.090909,deterministic_even_spread_30_per_work_after_quality_filters
POE_WORKS_VOLUME_2_012,original,POE_AUTHOR3_WORK2_0049,pg_poe_2148,author3_work2,poe,Edgar Allan Poe,works_volume_2,The Works of Edgar Allan Poe Volume 2,2148,12,42,49,35726,36371,645,22,5,205046,208900,4,6.202,178.295,10.853,17.054,0.0,29.318,0.227273,deterministic_even_spread_30_per_work_after_quality_filters
