passage_id,condition,original_word_count,rewritten_word_count,length_ratio,rewritten_sentence_count,rewritten_text_sha256,qc_status,qc_flags
POE_WORKS_VOLUME_2_017,modernize,581,504,0.86747,27,bf31f2b370b8a72321cdcd08d4048b0f7c9c34b88d7b2745849fe24f09d4f840,pass,
POE_WORKS_VOLUME_2_017,simplify,581,469,0.807229,26,71d58375996c38cac69da725ccc9283eb2912c39820c0b9f3baca6287c9c67ee,warning,length_soft_warning
POE_WORKS_VOLUME_2_018,paraphrase,550,493,0.896364,30,3099f22889d02494286b55df37111d1ecd3d474f70a56f44012043171fa73587,pass,
POE_WORKS_VOLUME_2_018,modernize,550,484,0.88,30,219730ca9b4a89c7b869afd140c24784c32403fedf522139d0d9044e180c5636,pass,
POE_WORKS_VOLUME_2_018,simplify,550,483,0.878182,33,5ff37db4b8b8024699c36bd7cfbadf02dc81ac4e2ee2615e4517923a264e41cc,pass,
POE_WORKS_VOLUME_2_019,paraphrase,561,511,0.910873,27,c8b586705c496b9e807a43c061f115bfe4acfc29d82a8d1d1e55a4560ac60095,pass,
POE_WORKS_VOLUME_2_019,modernize,561,537,0.957219,26,2b785379c950e16a64a1aa1c978ff9f67f89c80db2e61d4ab5b9b39e3ac607e3,pass,
POE_WORKS_VOLUME_2_019,simplify,561,518,0.923351,26,6336d0f7dc5e29de6406a2264a5820ca5e85b418ff3493b00e86ff932a7d2ade,pass,
POE_WORKS_VOLUME_2_020,paraphrase,562,501,0.891459,44,67b0a6a5a7f3b2a28d1610660f1e93e6d7d0e43712e8eba9f3b63b382eb9b22e,pass,
POE_WORKS_VOLUME_2_020,modernize,562,536,0.953737,44,c5fd535a604041e46a30dc6919a55fb70f79782f83ea9acb4e3cd15c4c1e4945,pass,
POE_WORKS_VOLUME_2_020,simplify,562,530,0.94306,40,d4b9298c450944b51c33e8147509f989a266317c81cf29d8087f250d8f8e871e,pass,
POE_WORKS_VOLUME_2_021,paraphrase,577,471,0.816291,23,6ee2af20dff2dcd043e65d86a1e7e2c8db82234a365d0b5a7eca0db66ab16583,warning,length_soft_warning
POE_WORKS_VOLUME_2_021,modernize,577,541,0.937608,23,74fec459655b9d50aabdcf8a18d8e36c9fb55cdde00a3c8224de9529fb2a6fd4,pass,
POE_WORKS_VOLUME_2_021,simplify,577,523,0.906412,26,8bd0930768905657d9f085b92c2388483072b70c148de16fdaeb09a02d71833d,pass,
POE_WORKS_VOLUME_2_022,paraphrase,579,561,0.968912,33,8ee0a5e84c70ce12c84849075fca78990b845e47289df07685e03e2f3bf8d71a,pass,
POE_WORKS_VOLUME_2_022,modernize,579,530,0.915371,33,b603a7be8186426e4a405f23c88b6d7288cff10b173bb60d652916f44a3d9c37,pass,
POE_WORKS_VOLUME_2_022,simplify,579,544,0.939551,34,eb232a4423460aff2fc080f68866b818c3f59e74847db3aedbfc165c478a29f3,pass,
POE_WORKS_VOLUME_2_023,paraphrase,556,539,0.969424,23,ef40daf177b5ed08d1512a887a09be38c9cef2c391201609c33dedcdf94301b3,pass,
POE_WORKS_VOLUME_2_023,modernize,556,536,0.964029,23,922e384ace8a8ace08ad29b5eb90afdcdfd900cfe289ebfe19cdf693f46e46d5,pass,
POE_WORKS_VOLUME_2_023,simplify,556,505,0.908273,23,190e7f9d3119dd86bc99d9fd7bda4a2212bfaba6244c1f2bdc6179035ca604b7,pass,
POE_WORKS_VOLUME_2_024,paraphrase,555,482,0.868468,21,86f346e82024f59f2359f6377024bbbca68972a95af019eaf0d71f168eb84fcc,pass,
POE_WORKS_VOLUME_2_024,modernize,555,544,0.98018,17,27cf1025ff41dff9b58a1cce9c76a0866bc1746baf0c5267f55a2115e6f1ebaf,pass,
POE_WORKS_VOLUME_2_024,simplify,555,517,0.931532,23,ff64a15fad6fcf6c65648fd34eb64bb3708c8c0f4fa8d8792be6a1d762aaff52,pass,
POE_WORKS_VOLUME_2_025,paraphrase,558,518,0.928315,22,53cf42b9954cb0c11f8eab3b1be0ccc449bba75425de8f890607f7a3b525123c,pass,
POE_WORKS_VOLUME_2_025,modernize,558,558,1.0,22,8cb616e9eb0178c30687ed0bca82568c24067495ec3bf3e3e5f708d7c5377476,pass,
POE_WORKS_VOLUME_2_025,simplify,558,554,0.992832,28,4f9cd8de0e6712cfcf47feef604a613ca78772488e9e7e7da6d8ef12e8092fe4,pass,
POE_WORKS_VOLUME_2_026,paraphrase,595,490,0.823529,19,fc255bbf5a75c4283d497209d55b40b44d38b960b19d4d7319dab8fe10a44741,warning,length_soft_warning
POE_WORKS_VOLUME_2_026,modernize,595,535,0.89916,18,15dd43f36617518b2198b2470240cc2a985495de07df9e5e2972997e27732d88,pass,
POE_WORKS_VOLUME_2_026,simplify,595,522,0.877311,23,a1135e94e685f63dd357e4555e6ff96e6a58ef810c924f749e70c303c82ac1ea,pass,
POE_WORKS_VOLUME_2_027,paraphrase,550,492,0.894545,17,5b3a1750df31c7896a2f1fc46cfededbabd5044ef2e7ea96f5877490bc11847e,pass,
POE_WORKS_VOLUME_2_027,modernize,550,536,0.974545,16,7c6af1aa9613da92a7a81ab0879b6dab421c5f85161e581af91f9bb2df871ed2,pass,
POE_WORKS_VOLUME_2_027,simplify,550,497,0.903636,18,f580e8690a5189a675a3ed97352ac0d757c1c26ce1b70095661adb620633bd70,pass,
POE_WORKS_VOLUME_2_028,paraphrase,553,555,1.003617,40,63a34b5165e5139b6ae20334921f03cbe63d759a510868542ae3225922a7faa1,pass,
POE_WORKS_VOLUME_2_028,modernize,553,537,0.971067,41,0098b9fa7f6838b0776e2c4bb64ceaf3eee309f3e9aaf3cccb982617e51e0aa9,pass,
POE_WORKS_VOLUME_2_028,simplify,553,488,0.882459,42,775b4b5335403736383318dc644238f97db4064eaa27856f760c838a21c79441,pass,
POE_WORKS_VOLUME_2_029,paraphrase,559,516,0.923077,33,9a46bfef9447ce4535bed334d79597ab7fa0f74accab904fe38bc6a2449e59d2,pass,
POE_WORKS_VOLUME_2_029,modernize,559,526,0.940966,33,7cd959abd5d0429280069f7a06b7562c327e6cede772664ed4b73c6d7adb3086,pass,
POE_WORKS_VOLUME_2_029,simplify,559,499,0.892665,35,83bc3206a996aab68ea5f838a9d07043ccc375b3f6fd234bb705a4d2ed90276d,pass,
POE_WORKS_VOLUME_2_030,paraphrase,555,416,0.74955,23,d55b48c7697914aa63829d4c34269a084b183f6efce16e0e6de9dcbd0ed499d8,warning,length_hard_warning
POE_WORKS_VOLUME_2_030,modernize,555,452,0.814414,27,0d54abe79105b955a5f47184c7e3d0d1edb6b67e5c3faca57ecd1d942e3ec5d7,warning,length_soft_warning
POE_WORKS_VOLUME_2_030,simplify,555,446,0.803604,28,485f8eb4783955a68660159c8ad5afe0bd386e813d241f0065fafee3e63b1d37,warning,length_soft_warning
SHELLEY_FRANKENSTEIN_001,paraphrase,591,585,0.989848,25,d3028b004538c5c3e0b5ac811c7e7801a720335afe24402725ca4ede6b7c825f,pass,
SHELLEY_FRANKENSTEIN_001,modernize,591,579,0.979695,25,2694fea84da280e106f239dc69359595bad7b571c1f18eb43775b4551a74d415,pass,
SHELLEY_FRANKENSTEIN_001,simplify,591,558,0.944162,32,edc6c9fc7cff1f21c1b8d14aba6922767b030219595849363e21047cc420ef65,pass,
SHELLEY_FRANKENSTEIN_002,paraphrase,573,445,0.776614,22,161ef7b3d831e3f31c899053e69e4970f0344f4ebcbc7b4849d9c1c8e74fc313,warning,length_hard_warning
SHELLEY_FRANKENSTEIN_002,modernize,573,535,0.933682,25,42613b1b19a321d73c955f029b1c512a954e48fa80dd8bc45fe7a214ec6d226b,pass,
SHELLEY_FRANKENSTEIN_002,simplify,573,511,0.891798,30,eeef9b4d550375cb2baa840ebce7dd23bc2bc836116ad6a84f2eba9655b03e1c,pass,
SHELLEY_FRANKENSTEIN_003,paraphrase,560,501,0.894643,25,ed6d99eab913a8dc128f5fdd99fb4fb8df5f8e9fff3a23bde4d2dfd96004ca7d,pass,
SHELLEY_FRANKENSTEIN_003,modernize,560,544,0.971429,26,8ec1238d878c709243662f5015a23e8bc4168207de5000c27bf83142cd637b0e,pass,
SHELLEY_FRANKENSTEIN_003,simplify,560,500,0.892857,27,8faf371c92dd238d3a25d7d29761eca02e6c23147f99aa9d980297cd8be12536,pass,
SHELLEY_FRANKENSTEIN_004,paraphrase,555,485,0.873874,24,4607e9144080d111a76ee550570ba76736528353da4befe7997dc1cbd5c18529,pass,
SHELLEY_FRANKENSTEIN_004,modernize,555,519,0.935135,24,377dd41a6a5f1d69a551ccc0d3cc2ae369c60bc8beb52b1ff65939c8c3b3bcde,pass,
SHELLEY_FRANKENSTEIN_004,simplify,555,498,0.897297,27,c5af5f657499fe39f5e7e9e9c6c27e63fecd3b39a8c47329cbbb741a29d68763,pass,
SHELLEY_FRANKENSTEIN_005,paraphrase,556,507,0.911871,20,9c573805f018f56b2dbc2cf9012a2301548e39bbd19f30849bccd9b07590cc13,pass,
SHELLEY_FRANKENSTEIN_005,modernize,556,527,0.947842,23,148c84045e6e90ed43c63781e2f6fad94f68c4d01a09b76b503854d489dffa95,pass,
SHELLEY_FRANKENSTEIN_005,simplify,556,505,0.908273,31,63c2b2d4a1b5e3e77cd882cbe37de8553e6549a4d8a9bbeb6ff692fe0995bced,pass,
SHELLEY_FRANKENSTEIN_006,paraphrase,568,547,0.963028,24,67115431cbda382867ad4f50317b7b45c279b156ba64316bfe9b6c9c302ddec7,pass,
SHELLEY_FRANKENSTEIN_006,modernize,568,524,0.922535,25,861c687faa06b2f1eca1277cb3750f2abbfe0f41ce9794f61d2fffa6f77f3a6e,pass,
SHELLEY_FRANKENSTEIN_006,simplify,568,535,0.941901,26,360fb3b393c28085e1cb9f07c2be9363ec38670479cfaaf48d4b7d827e54f28c,pass,
SHELLEY_FRANKENSTEIN_007,paraphrase,554,472,0.851986,28,b7ea4e08defe5509a7323cfe3596d062083fb98622e5ed08f2d359cf79c21afb,pass,
SHELLEY_FRANKENSTEIN_007,modernize,554,513,0.925993,28,cc0a8de6a879ce148841b4e17994c096bbcf493133c67c6979679755b34598e4,pass,
SHELLEY_FRANKENSTEIN_007,simplify,554,515,0.929603,29,d2b93eb6af118e8cee19dd514f010ac0de58272a84f30e704e448e1a8b9b27ca,pass,
SHELLEY_FRANKENSTEIN_008,paraphrase,562,492,0.875445,22,8a816823f81b7a3f289321e3f183d840b65637b87123fb2317b4637212735276,pass,
SHELLEY_FRANKENSTEIN_008,modernize,562,525,0.934164,24,48aedee7da643010e9d781a60156edc089e62a309c3f1c17af111293c8faac80,pass,
SHELLEY_FRANKENSTEIN_008,simplify,562,525,0.934164,25,bf90ae658919f61187b331d80fe1ad02a18f7db86211f47485ebf492e16c07b0,pass,
SHELLEY_FRANKENSTEIN_009,paraphrase,553,546,0.987342,42,7137125fa56cdd3701e8ac8d6e24ca9bf83924f19d17e21f1f752ef314fc0a34,pass,
SHELLEY_FRANKENSTEIN_009,modernize,553,541,0.9783,43,c8d6bf2c4200f8c3ac6055d2ec987d5d87248571a70af2b537b812d784b41a4a,pass,
SHELLEY_FRANKENSTEIN_009,simplify,553,561,1.014467,43,2ba083adb91ae665c2882397b619bce584a7860f25c9c0c219cb9965dfa61a6b,pass,
SHELLEY_FRANKENSTEIN_010,paraphrase,570,597,1.047368,29,b2ff0c234a7b0bf21e4ee1f3e9274f02ba25ef499ce4531a2f696d3e958dbe8f,pass,
SHELLEY_FRANKENSTEIN_010,modernize,570,562,0.985965,30,43db39808884e2d11a5113fc847852d2ac1522553ccec0d02ee9d1e3c10cf9d2,pass,
SHELLEY_FRANKENSTEIN_010,simplify,570,552,0.968421,29,abb22fd061c3a58d25cda084e914642d9411201f81c51f252b7cc7ecccdb9723,pass,
SHELLEY_FRANKENSTEIN_011,paraphrase,579,586,1.01209,42,800728723d2d098c1828e8fb5d098bc8cbcbf5407f54c495050d2beabb70adde,pass,
SHELLEY_FRANKENSTEIN_011,modernize,579,571,0.986183,41,2f8bffede81f151bfbb8b68766d42a5c9c593f90dba43185e47fd52c87454ed3,pass,
SHELLEY_FRANKENSTEIN_011,simplify,579,586,1.01209,41,55b0ff6b82d2e7eb0cde40e763513381a9ebc3d74a7014d7158c83f522411758,pass,
SHELLEY_FRANKENSTEIN_012,paraphrase,587,536,0.913118,24,516a62f52384744ad1aaba0d6beed6f62bf3f2dbd6b340f068be0bd326f9c53d,pass,
SHELLEY_FRANKENSTEIN_012,modernize,587,560,0.954003,26,7959a17bde5cd0d3424371ae6b6dd354a38e3099c55570c0a8df4180136d2f4a,pass,
SHELLEY_FRANKENSTEIN_012,simplify,587,541,0.921635,29,e814a21216ae37b2261add2472e1c3af9610d46b31df157313217d91753c7c18,pass,
SHELLEY_FRANKENSTEIN_013,paraphrase,577,495,0.857886,24,bf65572a0ce285f55ac71a529e0fe393b81393e5b98759588325806099ed582f,pass,
SHELLEY_FRANKENSTEIN_013,modernize,577,526,0.911612,24,8f88875993c3108727168be48f340fd4627bc3995ddf3ebaf865695d19bda9df,pass,
SHELLEY_FRANKENSTEIN_013,simplify,577,504,0.873484,27,8f7c97cab3d020280175bc8f6fc8b2ba26e1ad7613c389020228f48d7aa69372,pass,
SHELLEY_FRANKENSTEIN_014,paraphrase,579,513,0.88601,23,f56c4a287f24dde85a2963dae37b247d154665ae3cbae8336ca594a1667e2913,pass,
SHELLEY_FRANKENSTEIN_014,modernize,579,521,0.899827,23,ba3ffbba7dec36e78680acfc124d2abd1af3543808af44ea8e8a4ff7ae83f9d4,pass,
SHELLEY_FRANKENSTEIN_014,simplify,579,517,0.892919,25,bb13d03675f453602009b6a559b8b21d751fee611005c57bfc333176e2e7639c,pass,
SHELLEY_FRANKENSTEIN_015,paraphrase,576,471,0.817708,19,4f3fa1dfc7e333bc21029c2a968f07dbdfa68ef0c2b7aae5cced157dc78f323c,warning,length_soft_warning
SHELLEY_FRANKENSTEIN_015,modernize,576,501,0.869792,23,d209f0c2cbaff9e3a1b2a6b1cd024a975087d15ecfa618f56ee624835bea6708,pass,
SHELLEY_FRANKENSTEIN_015,simplify,576,519,0.901042,25,62daa69e251cbd2c2de3dd19295bdd48f20933b0b979a1894df5738a2b2aee84,pass,
SHELLEY_FRANKENSTEIN_016,paraphrase,566,577,1.019435,28,410f3b2552d9e503fb98dc46512bb587f7a1eea967c7235e35e509812d663478,pass,
SHELLEY_FRANKENSTEIN_016,modernize,566,558,0.985866,29,2d5de421dfe0985f838c96d2a321cdc67fb8799de610439479cf22f6107be808,pass,
SHELLEY_FRANKENSTEIN_016,simplify,566,543,0.959364,37,0e57d71d8e644178728cf913ce9169369d48268eb44e585f3ae4fa4726286a36,pass,
SHELLEY_FRANKENSTEIN_017,paraphrase,568,510,0.897887,25,aff0ca01c782be04edd023bbe30b0e7d9af85c85157ced3b7bb4b235f4a82534,pass,
SHELLEY_FRANKENSTEIN_017,modernize,568,511,0.899648,27,87a75e875edfaa7bab3e92d69982f8e51a5b2ae197a4f8f2a79e462a92fb9ac6,pass,
SHELLEY_FRANKENSTEIN_017,simplify,568,513,0.903169,29,dbf7ffcf95686d3298cc73387fc1643f3ba329c5d65ca31975731e6708627002,pass,
SHELLEY_FRANKENSTEIN_018,paraphrase,582,541,0.929553,32,29d5a9cd4109587f0fff3543109432f8e25daa43ce7af2dffed6f71ee1cae8d1,pass,
SHELLEY_FRANKENSTEIN_018,modernize,582,547,0.939863,32,9c76d748a93369812ea17c7af3dead6251d2734dc4a555be73e0d435f755032f,pass,
SHELLEY_FRANKENSTEIN_018,simplify,582,557,0.957045,38,eaa3b9c4ea42539b5d247e4e7e018010cf3fd8cd8d26e33245ffcafbd3cb22ff,pass,
SHELLEY_FRANKENSTEIN_019,paraphrase,560,567,1.0125,24,6134eba1cd0f1b615d023fbf2e7eee9f0ed701b1724fa49f7be8db3a52756ee1,pass,
SHELLEY_FRANKENSTEIN_019,modernize,560,546,0.975,24,575f16225a88d70169b11340d7e382babcb12d76d8fd209457f316f0a959c0ce,pass,
SHELLEY_FRANKENSTEIN_019,simplify,560,518,0.925,26,8c8b63e354d58bb7c792a6c2e933021641336819496184b72fdbd1407c437e73,pass,
SHELLEY_FRANKENSTEIN_020,paraphrase,556,522,0.938849,22,9ecb8ef7f3a81cbefbcdc08d827c934b77752de553d12978be78d57e9331a617,pass,
SHELLEY_FRANKENSTEIN_020,modernize,556,497,0.893885,23,ea1163cb496cb0265e34f4e1f3f3048737e34b8f37a885f2f432c456c33df74e,pass,
SHELLEY_FRANKENSTEIN_020,simplify,556,497,0.893885,23,f511627c5ac51ee7e37e38d745056eff3423a4e4366fd52a885772d9cd06eb54,pass,
SHELLEY_FRANKENSTEIN_021,paraphrase,568,562,0.989437,29,ee8f56a176c39db85b9ed7fe3bcef53356f1aba38d19ebba1515aaff2e1c6eca,pass,
SHELLEY_FRANKENSTEIN_021,modernize,568,542,0.954225,29,903236a07a0fa3bfee687a78aed44a84a76a918b124a82a1a1f1c66a70ad2816,pass,
SHELLEY_FRANKENSTEIN_021,simplify,568,542,0.954225,38,4376ff31ddeeae3376772557cd58684df9c81541eefa4f6f6baed1a02d1cbfbb,pass,
SHELLEY_FRANKENSTEIN_022,paraphrase,577,538,0.932409,27,9bdebf5bf46dfd801d0f82f4313d21c20c0dabe39d3e8c3f5e8e8f27f69ad86e,pass,
SHELLEY_FRANKENSTEIN_022,modernize,577,533,0.923744,27,edac9753a1dc97d40995505ccf4ceeb88c56aea803cfdef46dc18ad665cc809a,pass,
SHELLEY_FRANKENSTEIN_022,simplify,577,530,0.918544,27,6d316426b8051576e028cb4c489dcf1a0fdf7f991952d58dc398a1ec1172767e,pass,
SHELLEY_FRANKENSTEIN_023,paraphrase,581,546,0.939759,24,57b43d648c5b1a3b87132f44b53e18031b67365594eed13aff27f74a73a0f73d,pass,
SHELLEY_FRANKENSTEIN_023,modernize,581,542,0.932874,27,3e88fe3380688b2fdc85cc49766a28318f544475159631e5a28af26ed00fde4e,pass,
SHELLEY_FRANKENSTEIN_023,simplify,581,526,0.905336,30,eba8d688fa22a6dcaf97d850e0f246f9e367e39ef9b9f5254f23214c18450582,pass,
SHELLEY_FRANKENSTEIN_024,paraphrase,564,496,0.879433,30,261f4a5daab21f9a419275f29ba81871e6a13e112768e2d756ccb732613ef9d8,pass,
SHELLEY_FRANKENSTEIN_024,modernize,564,534,0.946809,29,a8aa8e920d04099245ec04a6f31c66937adcca16118f65c670f17e9866911867,pass,
SHELLEY_FRANKENSTEIN_024,simplify,564,532,0.943262,30,eb5ca34c0917225f9c6d1b278d01090de6b7d54f8bc8ea48b98a9a68d1fc546c,pass,
SHELLEY_FRANKENSTEIN_025,paraphrase,560,471,0.841071,26,7cfb15ec7d85c35c9dd40052af6f478e4f3fc012d24a2fc672eb7fad63d74d7b,warning,length_soft_warning
SHELLEY_FRANKENSTEIN_025,modernize,560,469,0.8375,27,a57860ad840033b7e3ae19c26020eddcd177ef1367f56b3de95a2db4c79b32c9,warning,length_soft_warning
SHELLEY_FRANKENSTEIN_025,simplify,560,462,0.825,27,ca0aad9bab3d87c882ecc167a59c9c70eb34e1be040b099dfd8d7310215a64f8,warning,length_soft_warning
SHELLEY_FRANKENSTEIN_026,paraphrase,556,557,1.001799,23,f479c0c00a66985f4ed9338510c46c426d6ddf168b2bfb79d44b4292196092ee,pass,
SHELLEY_FRANKENSTEIN_026,modernize,556,540,0.971223,27,66d79fbee0e8cc14f7b1c548ac55b619d95f629b39b42307a8bb808159c97366,pass,
SHELLEY_FRANKENSTEIN_026,simplify,556,513,0.922662,27,54bb18a2d8ae38aed7862fbf217d8fda7dfdc22a919c5844710cbe0d2153e1a0,pass,
SHELLEY_FRANKENSTEIN_027,paraphrase,569,569,1.0,24,c70c7acfd2946a6981cf0c97815214ee2055051b20c1dd6cc737a9ee4c6f21cc,pass,
SHELLEY_FRANKENSTEIN_027,modernize,569,561,0.98594,25,00f122f3b46733b2902fb1fbbfdff658604bfa6f34c8feb0785928b88c87c5ea,pass,
SHELLEY_FRANKENSTEIN_027,simplify,569,581,1.02109,25,03cb0688e8f38d59d2c8a3321f23f10247da5c6636f82930fdf209a5ccacd4aa,pass,
SHELLEY_FRANKENSTEIN_028,paraphrase,552,552,1.0,25,4738df075157c1645ec5198c03055f3d6486a97e284f78ea4e310e6a356c9ead,pass,
SHELLEY_FRANKENSTEIN_028,modernize,552,528,0.956522,32,b3da55b8687897e3495942668ba28e00bfa2440eb6af7fb53fc9e333adfc3a8b,pass,
SHELLEY_FRANKENSTEIN_028,simplify,552,518,0.938406,34,054f11f489e762de0873afdb92e74ba7042c381f2fb1b6e33ce419e22342b73a,pass,
SHELLEY_FRANKENSTEIN_029,paraphrase,569,506,0.889279,31,e97a56b186033127595d7758f6ee21ed38ae7f9ae058f49bca5b38b30a44d40c,pass,
SHELLEY_FRANKENSTEIN_029,modernize,569,552,0.970123,31,6432cbf29bd8b3535fb1897c1d45eec09404d06568b93f350ca9afd40bcbfc76,pass,
SHELLEY_FRANKENSTEIN_029,simplify,569,532,0.934974,33,7b777b66b2b18a3f0848e2c146e27ffe96d0b201d1b839aac74b1e268ba67d73,pass,
SHELLEY_FRANKENSTEIN_030,paraphrase,561,540,0.962567,34,079b271fe9506f963e8344225f63731da01a9e35bf1ecafe7f9efa5bf75d3e96,pass,
SHELLEY_FRANKENSTEIN_030,modernize,561,532,0.948307,34,abd10a5bc2e80988807deed2cb5eaa2adb7055d5e4d70dfc08f0a81926a038cf,pass,
SHELLEY_FRANKENSTEIN_030,simplify,561,512,0.912656,34,f878500764792365bc04324770da348f0da21b6959d4367b48a4d7ec87170d8f,pass,
SHELLEY_THE_LAST_MAN_001,paraphrase,564,564,1.0,22,336f2e2aa0319496da29dccf146e483e83add4624b5d9b2caccb2b2dcebdb0f7,pass,
SHELLEY_THE_LAST_MAN_001,modernize,564,563,0.998227,29,7481e9b473f7d48c9bceadbad77007b735c2598d26133105e14b1ecf69c2d9c9,pass,
SHELLEY_THE_LAST_MAN_001,simplify,564,557,0.987589,30,c5414c95458c8b7067a330889d5270d6ea56793df301d4dfd0e2e6b2111a00f7,pass,
SHELLEY_THE_LAST_MAN_002,paraphrase,554,471,0.850181,25,01068538530c974cafb409b8bb9d569388f1728c4944e117dd74e6838b7478a5,pass,
SHELLEY_THE_LAST_MAN_002,modernize,554,521,0.940433,25,886f958c410119c52fec6b2c4396f9b97356c9fc262021fdb6a55b5ef641e5e6,pass,
SHELLEY_THE_LAST_MAN_002,simplify,554,490,0.884477,27,6a46f7962f93c55feba2a81c99bd682dc857c309fab8d4ed9d4024a324ea9fc0,pass,
SHELLEY_THE_LAST_MAN_003,paraphrase,581,604,1.039587,20,ceacf3b58fdf32f68a0b900cfc8bd4b4ad796980820da5ddc3e1f5ead9dcc5ae,pass,
SHELLEY_THE_LAST_MAN_003,modernize,581,586,1.008606,20,1c91f9f94361142dcbf3216a7073a2dadc1d2d5eb4b98af8991263b9f75ecee4,pass,
SHELLEY_THE_LAST_MAN_003,simplify,581,594,1.022375,22,b96a1f8ce6ce6fd27d093b54c5431cef8d05aab43f5b78fe73e467bdc737c43e,pass,
SHELLEY_THE_LAST_MAN_004,paraphrase,553,551,0.996383,25,61e161ff2ee5c937709f597f93ceb9b3762924f2039931ea82e4659d731922d3,pass,
SHELLEY_THE_LAST_MAN_004,modernize,553,550,0.994575,27,3b7fbc244cd42fb7aab9371ae85c985fd89ebc18d342d2f5785101878ce70157,pass,
SHELLEY_THE_LAST_MAN_004,simplify,553,537,0.971067,29,58a0bcd1a46a7ed9d59829774c87548e3649b2510e78d28e413a810670699c2e,pass,
SHELLEY_THE_LAST_MAN_005,paraphrase,557,524,0.940754,21,cbae9b3ffdb98bd970e075cba0ae867d6925d2eaf7f0097cf73a549a63d7154e,pass,
SHELLEY_THE_LAST_MAN_005,modernize,557,557,1.0,21,cf20214fb77483d59be2150282d84a61f9096d493b2270ab3131b00e9e7d458c,pass,
SHELLEY_THE_LAST_MAN_005,simplify,557,508,0.912029,22,78de0da169c23eb8e4254f87997f95cc927c5df3f14358dc05072c2fa6c7e33f,pass,
SHELLEY_THE_LAST_MAN_006,paraphrase,585,577,0.986325,24,a7e3423af332cc7cbec605c91712f246db4777ca2939d1211570fdab9f477bde,pass,
SHELLEY_THE_LAST_MAN_006,modernize,585,581,0.993162,24,6831009d742ee833344eb6e31e462009f36b7009e491d5a8c72349edcbe3e05f,pass,
SHELLEY_THE_LAST_MAN_006,simplify,585,563,0.962393,28,a475fe4a9843a614af4b29a2be15efb9c38963c05a6d5d3240596b3acd6a0d34,pass,
SHELLEY_THE_LAST_MAN_007,paraphrase,568,544,0.957746,25,f9c538be28da1fcba0801c88291e33a48f962e301d71c428de9c752a7de1cf79,pass,
SHELLEY_THE_LAST_MAN_007,modernize,568,552,0.971831,27,7d4210cfe2185ccb6a9979b7a25b3badd9daec937fec4750cd54c5e3200f395f,pass,
SHELLEY_THE_LAST_MAN_007,simplify,568,549,0.966549,28,d56df001335520463c73f4e66f1e94c029028497b94ee14fe83fdb437b0280e3,pass,
SHELLEY_THE_LAST_MAN_008,paraphrase,565,549,0.971681,23,a3f059e3a22ebe6b04a475abb331b57fba30dbc8f60f7a616386b8fea5300a53,pass,
SHELLEY_THE_LAST_MAN_008,modernize,565,551,0.975221,26,fcce6bddef060275ebb569f42fa2f1377d14a976afecab83b2c177bca32177a1,pass,
SHELLEY_THE_LAST_MAN_008,simplify,565,534,0.945133,29,dc110c7bbf4679acb8b1e9a7c5df452bf444c1dae8c125ff21ce1429275d4595,pass,
SHELLEY_THE_LAST_MAN_009,paraphrase,576,564,0.979167,25,6de79af38ec22667dbf1d21a5e80557c2ca39b62e3b4d36c21f3603751589963,pass,
SHELLEY_THE_LAST_MAN_009,modernize,576,571,0.991319,32,4d6fae95ebe7d45c8dfdafee3cba771b76d9319517735ba4860ce870809c66fc,pass,
SHELLEY_THE_LAST_MAN_009,simplify,576,554,0.961806,32,54d204be3785d3913e44237b9a95d35a63f885052e6a28dfd76811c36e184e3e,pass,
SHELLEY_THE_LAST_MAN_010,paraphrase,572,546,0.954545,29,64972c105fd8d46afec3d0f02f7c71dc06d20308603e0c78c4b8e5018ff75a91,pass,
SHELLEY_THE_LAST_MAN_010,modernize,572,517,0.903846,29,3f8273429cc703d17fbaee31fa4f5a87cee12309139bca46a9ee357053b1a524,pass,
SHELLEY_THE_LAST_MAN_010,simplify,572,530,0.926573,31,eb99195558b54a5f03f17bf000d75ddb0daf0f07420c16a72bea4a412b309fa3,pass,
SHELLEY_THE_LAST_MAN_011,paraphrase,552,497,0.900362,23,2bf75db9dbae3c66c5341e5f5343156fb139cff4543c2aa8d4f3eafb2ef8a878,pass,
SHELLEY_THE_LAST_MAN_011,modernize,552,498,0.902174,23,8ccb37a81435bdcec8a9fb517c7b67a4163bd781f89493991ad798b04e3191ce,pass,
SHELLEY_THE_LAST_MAN_011,simplify,552,510,0.923913,24,833c001973ad42514f8f488f5b6fe07727bef58c0aa402a0d882e25c8beb43df,pass,
SHELLEY_THE_LAST_MAN_012,paraphrase,567,489,0.862434,26,e11ff4b7f30824eb85c32c641976d8f584c46a5ea80571c3f5f9005eb9ff3e3f,pass,
SHELLEY_THE_LAST_MAN_012,modernize,567,505,0.890653,28,7f35672aa0988c08daa6868fa73411010e3ef211ea9a7eb6e518fff3bfb43e9a,pass,
SHELLEY_THE_LAST_MAN_012,simplify,567,507,0.89418,27,f6f809523c288ba7215164ef8665703c732ff9a9205848bae9bc6b31ac94eb0e,pass,
SHELLEY_THE_LAST_MAN_013,paraphrase,558,532,0.953405,29,b1f09be0e20e961085081441a879ebcd8887c6e0129ae54f0e4897a63a5d48f4,pass,
