text_id,passage_id,condition,author_id,author_name,work_id,work_title,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_er_space_,char3_at_space_,char3_as_space_,char3__space_ha,char3_comma_space_a,char3_her,char3__space_a_space_,char3_d_space_t,char3__space_be,char3__space_wa,char3_is_space_,char3__space_i_space_,char3_in_space_,char3__space_hi,char3_re_space_,char3_hat,char3_e_space_t,char3__space_wh,char3__space_co,char3_tha,char3_on_space_,char3_n_space_t,char3_was,char3__space_it,char3__space_no,char3_his,char3__space_wi,char3_e_space_w,char3_ere,char3_e_space_s,char3_en_space_,char3_e_space_a,char3_t_space_t,char3_ecomma_space_,char3_you,char3_ver,char3_for,char3__space_yo,char3_ent,char3__space_sh,char3__space_fo,char3_ut_space_,char3_or_space_,char3_ly_space_,char3__space_re,char3_e_space_o,char3_it_space_,char3_ll_space_,char3__space_so,char3_ter,char3_ion,char3_th_space_,char3__space_on,char3__space_we,char3_d_space_a,char3_scomma_space_,char3_e_space_h,char3_me_space_,char3_ad_space_,char3__space_ma,char3_f_space_t,char3_ith,char3_thi,char3_s_space_a,char3_ld_space_,char3_s_space_t,char3_ve_space_,char3_st_space_,char3__space_me,char3_t_space_i,char3_wit,char3__space_as,char3_an_space_,char3_all,char3_not,char3_had,char3_d_space_h,char3__space_sa,char3_e_space_i,char3_e_space_m,char3_dcomma_space_,char3_t_space_a,char3_le_space_,char3__space_do,char3_ght,char3_comma_space_t,char3_eve,char3_e_space_c,char3__space_mo,char3_s_space_o,char3_es_space_,char3_ot_space_,char3_oul,char3_ou_space_,char3_tio,char3__space_de,char3__space_al,char3_d_space_i,char3_she,char3_ch_space_,char3__space_my,char3__space_se,char3_uld,char3_t_space_w,char3__space_bu
AUSTEN_EMMA_003__modernize,AUSTEN_EMMA_003,modernize,austen,Jane Austen,emma,Emma,pass,,560,40,1,14.0,12.0,11.335784,0.425,0.075,267.857143,82.142857,7.142857,7.142857,21.428571,14.285714,3.571429,76.785714,10.714286,0.0,0.421429,9.97282,0.278571,4.053571,0.1,0.498214,3.571429,0.0,21.428571,76.785714,17.857143,8.928571,10.714286,37.5,19.642857,3.571429,12.5,16.071429,7.142857,5.357143,44.642857,7.142857,14.285714,8.928571,1.785714,1.785714,14.285714,23.214286,5.357143,8.928571,7.142857,46.428571,5.357143,1.785714,1.785714,0.0,8.928571,3.571429,0.0,7.142857,5.357143,10.714286,0.0,1.785714,3.571429,0.0,8.928571,10.714286,0.0,14.285714,1.785714,0.0,0.0,8.928571,10.714286,5.357143,0.0,1.785714,7.142857,0.0,0.0,25.0,7.142857,1.785714,0.0,0.0,3.571429,10.82544,5.41272,6.08931,3.721245,3.044655,2.02977,3.38295,7.44249,2.02977,5.41272,1.691475,7.104195,2.368065,3.38295,2.368065,5.074425,4.397835,2.70636,7.44249,1.014885,1.691475,3.721245,1.691475,5.074425,2.02977,2.70636,7.104195,1.35318,2.02977,2.368065,4.05954,2.02977,2.70636,2.368065,2.70636,0.67659,1.014885,1.014885,2.368065,6.08931,1.691475,4.397835,2.368065,1.014885,2.02977,0.67659,1.35318,4.397835,2.02977,10.82544,1.35318,1.35318,10.14885,2.70636,3.38295,1.35318,3.044655,2.02977,2.368065,2.70636,2.02977,2.368065,2.70636,1.35318,2.70636,2.02977,2.368065,1.014885,1.014885,1.691475,0.338295,2.02977,2.70636,1.691475,2.70636,0.338295,3.38295,3.38295,1.35318,2.02977,0.338295,3.38295,3.044655,3.044655,4.05954,3.044655,1.35318,2.368065,0.67659,4.73613,1.35318,0.67659,4.397835,0.67659,2.70636,1.35318,2.368065,1.691475,6.08931,4.05954,1.014885,0.67659,1.691475,1.014885,0.338295,0.338295,3.721245,2.02977,8.11908,1.35318,1.691475,0.67659,1.35318,2.02977,0.338295,1.35318,1.014885,2.02977,1.691475,1.014885
AUSTEN_EMMA_003__simplify,AUSTEN_EMMA_003,simplify,austen,Jane Austen,emma,Emma,pass,,528,42,13,12.571429,11.0,9.624232,0.452381,0.047619,250.0,81.439394,7.575758,3.787879,15.151515,17.045455,3.787879,62.5,9.469697,0.0,0.412879,9.487232,0.261364,4.005682,0.077652,0.496212,1.893939,0.0,13.257576,62.5,22.727273,9.469697,11.363636,39.772727,18.939394,1.893939,13.257576,17.045455,11.363636,3.787879,47.348485,7.575758,13.257576,7.575758,1.893939,3.787879,15.151515,24.621212,5.681818,9.469697,7.575758,54.924242,3.787879,0.0,0.0,0.0,11.363636,3.787879,0.0,3.787879,5.681818,11.363636,0.0,1.893939,3.787879,0.0,7.575758,13.257576,0.0,15.151515,1.893939,0.0,0.0,9.469697,13.257576,5.681818,1.893939,1.893939,7.575758,0.0,0.0,28.409091,11.363636,1.893939,0.0,0.0,1.893939,11.94354,5.790807,7.600434,3.98118,3.257329,1.809627,3.257329,8.324285,2.171553,6.514658,2.171553,7.600434,2.895404,4.343105,1.809627,3.619254,3.98118,2.171553,8.324285,1.085776,1.085776,3.619254,2.171553,5.790807,1.809627,2.533478,7.600434,0.723851,1.809627,3.98118,4.343105,2.533478,3.257329,1.085776,2.895404,0.361925,1.085776,0.723851,2.895404,6.876583,1.085776,3.98118,2.171553,1.085776,2.533478,0.723851,2.171553,4.705031,2.533478,13.029316,1.447702,1.447702,12.305465,1.809627,3.98118,1.447702,2.895404,2.171553,1.809627,2.533478,1.809627,2.533478,2.895404,1.447702,2.533478,1.085776,2.533478,0.723851,0.723851,1.447702,0.361925,2.533478,2.895404,1.809627,2.895404,0.723851,2.895404,3.257329,1.447702,2.895404,0.723851,3.98118,3.619254,3.98118,5.066956,2.533478,1.809627,2.533478,0.361925,5.066956,1.447702,0.361925,3.257329,1.085776,3.257329,2.171553,2.533478,1.447702,7.238509,4.705031,1.447702,1.085776,1.809627,0.361925,0.361925,0.361925,3.98118,2.171553,9.771987,0.723851,1.447702,0.723851,1.447702,2.533478,0.361925,1.447702,0.723851,2.171553,1.809627,1.085776
AUSTEN_EMMA_004__original,AUSTEN_EMMA_004,original,austen,Jane Austen,emma,Emma,pass,,560,27,5,20.740741,20,13.571737,0.296296,0.111111,185.714286,83.928571,14.285714,0.0,7.142857,1.785714,1.785714,25.0,5.357143,0.0,0.480357,11.367325,0.3375,4.269643,0.116071,0.485714,5.357143,0.0,19.642857,25.0,16.071429,35.714286,25.0,37.5,23.214286,8.928571,12.5,8.928571,16.071429,8.928571,14.285714,12.5,7.142857,8.928571,7.142857,3.571429,25.0,14.285714,1.785714,12.5,1.785714,7.142857,10.714286,3.571429,28.571429,0.0,8.928571,5.357143,0.0,1.785714,3.571429,1.785714,1.785714,10.714286,1.785714,1.785714,12.5,30.357143,3.571429,5.357143,1.785714,0.0,3.571429,3.571429,3.571429,3.571429,1.785714,1.785714,8.928571,3.571429,0.0,3.571429,1.785714,3.571429,1.785714,1.785714,1.785714,9.195402,5.91133,8.866995,7.881773,8.866995,6.896552,2.955665,7.881773,5.254516,4.926108,4.597701,6.896552,6.239737,4.597701,3.284072,7.881773,4.926108,4.926108,5.91133,4.597701,7.224959,4.269294,2.298851,6.568144,2.298851,4.597701,2.298851,1.642036,3.940887,2.298851,3.612479,2.955665,2.627258,0.985222,2.955665,0.985222,0.656814,1.642036,1.970443,6.896552,1.642036,3.612479,1.970443,1.970443,1.970443,2.627258,2.627258,1.970443,3.940887,1.642036,4.269294,3.612479,1.642036,3.284072,5.91133,2.955665,2.627258,2.955665,1.970443,3.284072,0.985222,1.313629,2.627258,2.955665,1.642036,0.985222,2.298851,1.313629,0.985222,1.313629,0.328407,2.627258,0.985222,0.656814,5.91133,0.328407,2.627258,2.298851,2.627258,1.313629,2.955665,1.970443,2.955665,1.313629,2.955665,1.642036,2.298851,1.970443,0.985222,3.612479,0.328407,2.627258,1.642036,2.627258,1.970443,0.985222,2.627258,1.313629,0.985222,2.955665,1.970443,2.955665,0.985222,0.985222,0.656814,0.985222,2.298851,0.985222,1.313629,0.985222,0.656814,1.313629,0.985222,5.582923,2.627258,1.313629,1.970443,0.985222,0.985222,2.298851
AUSTEN_EMMA_004__paraphrase,AUSTEN_EMMA_004,paraphrase,austen,Jane Austen,emma,Emma,pass,,551,27,5,20.407407,19,12.850304,0.333333,0.074074,181.488203,79.854809,14.519056,0.0,7.259528,1.814882,1.814882,25.408348,5.444646,0.0,0.513612,12.056205,0.377495,4.573503,0.14882,0.466425,5.444646,0.0,19.963702,25.408348,21.778584,34.482759,21.778584,34.482759,21.778584,7.259528,12.704174,9.07441,19.963702,9.07441,14.519056,18.14882,7.259528,5.444646,9.07441,3.629764,10.889292,14.519056,1.814882,10.889292,1.814882,7.259528,7.259528,1.814882,29.038113,0.0,10.889292,3.629764,0.0,1.814882,3.629764,1.814882,1.814882,7.259528,1.814882,3.629764,10.889292,30.852995,3.629764,9.07441,7.259528,0.0,3.629764,5.444646,3.629764,3.629764,1.814882,1.814882,10.889292,3.629764,0.0,3.629764,3.629764,3.629764,1.814882,0.0,1.814882,8.855155,6.641366,9.487666,7.590133,6.957622,6.957622,5.060089,6.325111,4.111322,5.6926,3.795066,6.325111,6.008855,5.060089,3.478811,8.538899,4.111322,3.478811,5.6926,4.743833,6.957622,3.795066,0.948767,4.427577,1.581278,5.376344,2.213789,1.581278,3.795066,2.8463,3.478811,1.897533,2.213789,2.213789,2.8463,1.265022,1.581278,1.581278,1.897533,6.957622,1.897533,3.795066,3.478811,2.213789,3.478811,2.213789,1.897533,1.581278,2.8463,1.581278,2.213789,3.795066,1.581278,3.795066,5.6926,3.478811,2.530044,3.795066,2.8463,3.478811,0.948767,1.265022,2.213789,1.897533,1.897533,1.897533,2.530044,2.213789,1.265022,1.581278,0.948767,3.162555,0.632511,0.316256,4.111322,0.632511,2.213789,0.948767,2.8463,1.581278,1.897533,2.8463,1.581278,1.581278,2.8463,1.265022,0.948767,1.897533,1.897533,4.111322,0.316256,2.213789,0.0,2.530044,2.213789,0.948767,1.897533,2.8463,1.265022,3.478811,1.265022,2.8463,0.948767,1.265022,1.581278,1.897533,2.213789,0.948767,1.265022,1.897533,1.581278,1.265022,1.265022,5.376344,1.581278,0.948767,2.213789,0.948767,0.948767,1.897533
AUSTEN_EMMA_004__modernize,AUSTEN_EMMA_004,modernize,austen,Jane Austen,emma,Emma,pass,,548,27,5,20.296296,20,13.418657,0.333333,0.148148,175.182482,67.518248,10.948905,0.0,5.474453,1.824818,1.824818,36.49635,12.773723,0.0,0.510949,11.961007,0.359489,4.45073,0.122263,0.456204,10.948905,0.0,20.072993,36.49635,20.072993,38.321168,16.423358,25.547445,21.89781,5.474453,14.59854,10.948905,20.072993,9.124088,14.59854,14.59854,10.948905,5.474453,9.124088,3.649635,10.948905,10.948905,1.824818,12.773723,1.824818,7.29927,7.29927,1.824818,25.547445,0.0,10.948905,3.649635,1.824818,1.824818,1.824818,3.649635,3.649635,10.948905,1.824818,3.649635,12.773723,32.846715,3.649635,7.29927,3.649635,0.0,3.649635,3.649635,5.474453,3.649635,0.0,1.824818,9.124088,1.824818,0.0,3.649635,3.649635,3.649635,1.824818,0.0,1.824818,9.440104,6.184896,9.765625,8.138021,8.789062,7.161458,4.231771,5.208333,2.929688,4.231771,2.929688,4.557292,5.533854,3.580729,1.953125,8.789062,4.557292,3.90625,6.184896,3.580729,6.184896,3.90625,2.278646,4.231771,2.278646,5.533854,2.278646,1.302083,4.557292,2.929688,3.90625,3.580729,1.953125,1.627604,3.255208,0.976562,0.325521,1.627604,2.278646,5.208333,1.953125,3.90625,2.929688,1.627604,2.604167,2.278646,2.278646,1.953125,3.255208,1.627604,3.580729,4.231771,1.627604,3.580729,5.859375,3.90625,2.929688,3.255208,1.953125,2.604167,1.302083,1.627604,2.604167,3.255208,1.302083,1.302083,2.929688,1.627604,1.302083,1.302083,0.325521,1.627604,1.302083,0.976562,5.208333,0.325521,2.929688,1.627604,2.604167,1.302083,2.278646,2.278646,3.580729,1.627604,3.90625,1.953125,1.302083,2.278646,1.627604,2.604167,0.325521,4.231771,1.302083,2.278646,1.953125,0.651042,2.604167,1.953125,0.651042,3.255208,0.651042,3.580729,0.651042,0.976562,0.976562,1.953125,1.953125,0.976562,1.302083,0.976562,1.627604,0.976562,0.651042,6.184896,1.953125,0.976562,2.929688,0.976562,0.976562,2.278646
AUSTEN_EMMA_004__simplify,AUSTEN_EMMA_004,simplify,austen,Jane Austen,emma,Emma,pass,,545,27,5,20.185185,19,13.32788,0.333333,0.111111,176.146789,75.229358,14.678899,0.0,5.504587,1.834862,1.834862,27.522936,5.504587,0.0,0.502752,11.73687,0.350459,4.412844,0.113761,0.455046,5.504587,0.0,16.513761,27.522936,16.513761,36.697248,16.513761,29.357798,23.853211,3.669725,14.678899,11.009174,20.183486,9.174312,14.678899,16.513761,9.174312,5.504587,7.33945,3.669725,12.844037,14.678899,1.834862,12.844037,1.834862,7.33945,7.33945,3.669725,29.357798,0.0,12.844037,3.669725,1.834862,1.834862,3.669725,1.834862,1.834862,9.174312,1.834862,3.669725,12.844037,33.027523,3.669725,5.504587,1.834862,0.0,3.669725,3.669725,3.669725,3.669725,1.834862,1.834862,11.009174,1.834862,0.0,3.669725,3.669725,3.669725,1.834862,0.0,1.834862,9.542613,5.593945,9.213557,7.897335,8.884501,7.239223,4.606779,5.923001,3.619612,3.948667,2.9615,5.26489,6.252057,3.948667,1.316222,8.555446,4.277723,4.277723,6.910168,4.277723,6.910168,4.277723,2.303389,4.606779,2.303389,5.26489,2.303389,1.316222,3.948667,2.632445,3.948667,3.290556,2.303389,0.987167,3.290556,1.316222,0.987167,1.645278,2.303389,6.252057,1.645278,4.277723,3.290556,1.316222,2.303389,2.632445,1.645278,1.974334,2.9615,1.645278,3.619612,4.935834,1.645278,4.277723,5.923001,4.277723,2.632445,3.619612,1.974334,3.290556,1.316222,1.645278,2.632445,2.632445,1.316222,0.987167,2.632445,1.316222,0.987167,1.316222,0.658111,1.974334,0.658111,0.987167,5.923001,0.329056,2.9615,1.974334,3.290556,1.316222,1.645278,2.632445,3.290556,1.316222,3.619612,1.974334,1.316222,1.645278,1.316222,3.290556,0.329056,4.277723,1.645278,2.303389,1.974334,0.329056,2.9615,2.303389,0.987167,2.9615,1.645278,3.619612,0.658111,0.987167,0.987167,1.645278,2.632445,0.987167,1.316222,0.987167,0.658111,0.987167,0.658111,6.252057,2.303389,1.316222,2.632445,0.987167,0.658111,2.303389
AUSTEN_EMMA_005__original,AUSTEN_EMMA_005,original,austen,Jane Austen,emma,Emma,pass,,563,31,11,18.16129,16,10.785584,0.290323,0.032258,197.158082,58.614565,23.090586,0.0,12.433393,1.776199,3.552398,44.404973,8.880995,0.0,0.476021,11.294853,0.323268,4.181172,0.087034,0.458259,7.104796,0.0,10.657194,44.404973,42.628774,30.195382,26.642984,26.642984,15.98579,14.209591,7.104796,21.314387,14.209591,5.328597,10.657194,7.104796,14.209591,3.552398,15.98579,23.090586,8.880995,12.433393,1.776199,14.209591,5.328597,14.209591,5.328597,3.552398,3.552398,0.0,5.328597,3.552398,1.776199,1.776199,3.552398,3.552398,5.328597,12.433393,7.104796,10.657194,15.98579,5.328597,1.776199,0.0,3.552398,8.880995,1.776199,1.776199,7.104796,3.552398,1.776199,0.0,3.552398,0.0,5.328597,0.0,5.328597,0.0,7.104796,7.104796,1.776199,17.922337,18.586127,13.275805,5.974112,8.297378,7.301693,5.310322,6.306007,5.310322,6.637902,4.978427,5.310322,5.642217,5.310322,3.650846,4.646532,2.655161,1.659476,3.982741,1.991371,5.642217,2.987056,3.318951,2.655161,2.655161,5.974112,1.991371,2.323266,5.974112,3.650846,1.659476,1.32758,1.991371,5.310322,1.991371,1.991371,2.655161,0.995685,3.982741,2.987056,3.318951,3.982741,3.318951,1.991371,3.650846,2.323266,2.987056,2.987056,1.991371,3.650846,4.314637,1.32758,3.318951,1.659476,1.32758,1.991371,3.982741,1.991371,1.991371,2.323266,2.323266,2.655161,1.659476,2.987056,0.331895,1.991371,2.655161,1.991371,1.991371,1.32758,0.66379,3.650846,1.32758,0.995685,2.655161,1.991371,3.318951,1.991371,1.659476,2.987056,3.318951,3.318951,1.991371,0.66379,2.323266,2.987056,1.32758,1.991371,2.323266,3.318951,0.995685,2.655161,1.991371,3.650846,2.323266,0.331895,0.995685,2.655161,0.66379,1.659476,1.659476,2.655161,2.655161,0.66379,0.995685,2.323266,2.987056,2.323266,2.323266,1.991371,0.331895,1.32758,2.323266,1.32758,1.32758,0.66379,1.32758,2.323266,0.0,2.323266
AUSTEN_EMMA_005__paraphrase,AUSTEN_EMMA_005,paraphrase,austen,Jane Austen,emma,Emma,pass,,512,32,11,16.0,14.5,10.280443,0.40625,0.03125,205.078125,68.359375,11.71875,0.0,9.765625,1.953125,3.90625,50.78125,9.765625,0.0,0.574219,12.993087,0.451172,4.582031,0.113281,0.398438,7.8125,0.0,13.671875,50.78125,39.0625,19.53125,17.578125,29.296875,23.4375,5.859375,13.671875,19.53125,9.765625,5.859375,13.671875,11.71875,9.765625,3.90625,15.625,27.34375,7.8125,7.8125,1.953125,5.859375,7.8125,11.71875,1.953125,1.953125,7.8125,0.0,3.90625,1.953125,1.953125,1.953125,3.90625,0.0,7.8125,5.859375,5.859375,11.71875,13.671875,5.859375,1.953125,0.0,3.90625,7.8125,1.953125,0.0,7.8125,5.859375,5.859375,1.953125,1.953125,0.0,1.953125,0.0,5.859375,0.0,1.953125,5.859375,0.0,14.915254,17.288136,12.542373,3.389831,5.084746,4.40678,9.830508,6.101695,3.050847,6.779661,3.050847,5.423729,6.101695,5.762712,4.067797,4.067797,2.711864,1.694915,4.40678,1.694915,7.118644,4.067797,4.40678,2.033898,1.355932,4.745763,2.372881,2.033898,5.084746,3.389831,2.711864,1.694915,1.694915,1.355932,2.711864,1.355932,1.694915,1.016949,3.389831,1.694915,3.050847,2.372881,1.694915,3.050847,3.050847,3.728814,3.389831,1.355932,2.711864,3.050847,1.694915,2.711864,3.050847,2.033898,2.033898,2.372881,2.033898,2.372881,5.084746,3.389831,2.033898,2.372881,1.694915,2.372881,1.694915,1.355932,1.694915,1.694915,1.355932,1.355932,1.016949,2.372881,0.0,1.355932,1.355932,0.677966,2.372881,0.677966,1.694915,2.372881,3.728814,2.372881,2.033898,0.677966,1.694915,2.033898,1.355932,0.677966,2.033898,2.372881,1.355932,3.389831,0.677966,3.050847,1.016949,1.016949,1.694915,3.050847,0.0,1.694915,1.016949,2.033898,2.033898,0.338983,0.677966,2.033898,2.033898,1.694915,1.694915,0.677966,2.033898,1.694915,1.016949,1.016949,1.694915,0.677966,2.033898,1.694915,0.338983,0.677966
AUSTEN_EMMA_005__modernize,AUSTEN_EMMA_005,modernize,austen,Jane Austen,emma,Emma,pass,,552,35,11,15.771429,14,9.6068,0.342857,0.028571,192.028986,67.028986,5.434783,0.0,9.057971,1.811594,3.623188,47.101449,9.057971,0.0,0.51087,12.002717,0.360507,4.17029,0.07971,0.447464,7.246377,0.0,9.057971,47.101449,30.797101,27.173913,19.927536,32.608696,21.73913,9.057971,10.869565,21.73913,14.492754,7.246377,10.869565,10.869565,9.057971,1.811594,14.492754,23.550725,7.246377,14.492754,1.811594,12.681159,7.246377,14.492754,3.623188,3.623188,5.434783,0.0,9.057971,3.623188,1.811594,1.811594,3.623188,3.623188,5.434783,7.246377,7.246377,12.681159,16.304348,5.434783,3.623188,0.0,3.623188,7.246377,1.811594,1.811594,9.057971,5.434783,1.811594,0.0,3.623188,1.811594,3.623188,0.0,5.434783,0.0,3.623188,5.434783,0.0,15.603799,15.943012,11.19403,5.766621,8.141113,6.784261,8.480326,7.123474,4.070556,5.088195,3.731343,6.445047,5.766621,4.409769,2.713704,5.427408,3.052917,1.696065,5.766621,1.356852,6.105834,4.070556,3.39213,1.696065,2.713704,5.766621,2.035278,2.035278,5.766621,3.39213,2.374491,1.696065,1.696065,3.731343,2.713704,1.696065,2.035278,1.356852,4.070556,3.731343,3.052917,2.713704,3.39213,2.713704,3.052917,2.374491,4.748982,3.731343,3.052917,3.731343,3.731343,2.035278,3.39213,1.017639,1.696065,2.713704,4.070556,2.713704,1.356852,1.356852,2.035278,2.374491,2.035278,2.035278,0.678426,1.356852,2.035278,2.035278,1.696065,2.374491,1.017639,3.052917,1.356852,1.696065,1.017639,1.696065,2.374491,2.374491,1.017639,2.713704,2.374491,3.39213,1.696065,0.678426,2.713704,2.035278,1.696065,1.356852,1.696065,4.070556,1.356852,3.052917,1.017639,2.713704,0.678426,1.356852,1.017639,2.035278,0.339213,2.035278,0.678426,2.374491,2.035278,1.356852,1.017639,2.035278,3.39213,2.035278,2.374491,1.017639,0.339213,1.356852,2.713704,1.017639,2.035278,0.678426,2.374491,2.035278,0.339213,2.035278
AUSTEN_EMMA_005__simplify,AUSTEN_EMMA_005,simplify,austen,Jane Austen,emma,Emma,pass,,536,37,11,14.486486,12,8.534894,0.351351,0.0,190.298507,65.298507,3.731343,0.0,3.731343,1.865672,3.731343,48.507463,9.328358,0.0,0.498134,11.532643,0.343284,4.143657,0.080224,0.451493,7.462687,0.0,3.731343,48.507463,31.716418,29.850746,18.656716,35.447761,18.656716,7.462687,11.19403,18.656716,14.925373,5.597015,11.19403,13.059701,9.328358,1.865672,9.328358,29.850746,7.462687,13.059701,1.865672,13.059701,5.597015,14.925373,3.731343,3.731343,5.597015,0.0,7.462687,3.731343,1.865672,1.865672,1.865672,5.597015,5.597015,7.462687,7.462687,13.059701,16.791045,5.597015,3.731343,0.0,3.731343,7.462687,1.865672,1.865672,13.059701,7.462687,3.731343,0.0,3.731343,1.865672,3.731343,0.0,5.597015,0.0,1.865672,7.462687,0.0,16.491228,16.491228,12.631579,5.964912,9.122807,7.368421,9.473684,8.070175,3.508772,5.263158,3.508772,7.017544,7.368421,4.561404,3.157895,4.912281,3.157895,1.403509,4.912281,1.403509,5.964912,3.508772,3.859649,1.754386,3.157895,4.912281,2.105263,1.754386,4.912281,4.912281,2.45614,3.859649,1.403509,3.508772,2.807018,1.403509,1.403509,1.052632,3.508772,3.508772,2.105263,2.807018,3.508772,2.807018,2.807018,2.45614,3.859649,3.157895,3.157895,3.859649,4.561404,2.45614,3.508772,1.052632,1.754386,3.157895,3.859649,3.157895,1.754386,1.403509,2.105263,2.45614,1.754386,2.105263,0.701754,1.052632,2.105263,2.105263,1.754386,2.807018,1.052632,2.45614,1.403509,1.052632,1.403509,1.754386,2.45614,2.45614,1.052632,3.157895,2.105263,3.508772,1.754386,1.403509,2.45614,2.105263,1.403509,1.403509,1.403509,3.859649,1.052632,3.157895,1.754386,3.157895,1.052632,0.701754,1.052632,1.754386,0.350877,1.052632,0.350877,3.157895,1.754386,1.403509,0.701754,2.105263,3.157895,2.105263,2.45614,1.052632,0.350877,1.052632,2.807018,1.052632,1.403509,0.350877,2.807018,2.105263,0.350877,2.105263
AUSTEN_EMMA_006__original,AUSTEN_EMMA_006,original,austen,Jane Austen,emma,Emma,pass,,563,45,10,12.511111,9,12.460823,0.555556,0.044444,245.115453,87.033748,5.328597,0.0,19.538188,3.552398,1.776199,51.509769,5.328597,0.0,0.461812,10.957694,0.285968,4.147425,0.079929,0.463588,5.328597,0.0,7.104796,51.509769,30.195382,28.419183,19.538188,19.538188,12.433393,14.209591,19.538188,8.880995,10.657194,5.328597,30.195382,8.880995,1.776199,21.314387,10.657194,3.552398,21.314387,14.209591,1.776199,7.104796,3.552398,23.090586,7.104796,1.776199,8.880995,3.552398,10.657194,7.104796,1.776199,0.0,5.328597,5.328597,5.328597,3.552398,0.0,3.552398,1.776199,7.104796,5.328597,3.552398,5.328597,1.776199,5.328597,0.0,5.328597,1.776199,0.0,0.0,5.328597,1.776199,0.0,5.328597,3.552398,1.776199,5.328597,1.776199,7.104796,12.918185,9.937065,7.618417,4.637297,5.962239,6.955946,3.643591,4.306062,4.637297,7.949652,3.643591,3.643591,4.637297,8.280888,2.98112,4.968533,4.968533,5.631004,4.637297,1.987413,5.299768,2.318649,0.993707,7.618417,1.324942,3.974826,3.974826,2.649884,2.318649,3.643591,3.643591,2.98112,0.331236,2.318649,3.974826,2.649884,1.987413,0.993707,1.324942,4.637297,1.987413,2.98112,1.656178,1.987413,0.993707,1.987413,1.656178,1.656178,2.98112,5.299768,5.299768,2.98112,4.968533,2.318649,2.318649,2.98112,1.656178,4.968533,2.98112,1.324942,1.324942,1.656178,1.987413,1.324942,1.656178,0.331236,0.662471,1.987413,4.968533,1.656178,0.331236,2.649884,1.324942,0.662471,3.312355,1.324942,1.324942,0.993707,1.656178,2.318649,2.649884,2.98112,2.98112,1.656178,0.331236,0.331236,5.299768,1.987413,2.649884,3.643591,0.662471,0.993707,1.324942,1.324942,2.649884,1.324942,1.656178,0.331236,1.987413,2.318649,1.656178,3.643591,1.987413,1.324942,1.987413,1.324942,2.649884,1.987413,3.974826,0.331236,0.993707,1.987413,1.656178,1.656178,1.324942,0.993707,1.987413,1.987413,0.993707,0.993707
